Variable	varimp	gene
ZNF578	0.0394788114795549	SFTPC
ZNF808	0.0405080292351591	SFTPC
ZNF701	0.0270483576885046	SFTPC
ZNF83	0.0248132363042346	SFTPC
ZNF611	0.0326129042404157	SFTPC
ZNF600	0.0280924344774421	SFTPC
ZNF28	0.0245679871736378	SFTPC
ZNF468	0.0288783918541014	SFTPC
ZNF320	0.0224547819392434	SFTPC
ZNF888	0.0269781755115355	SFTPC
ZNF816	0.0270483576885046	SFTPC
ZNF160	0.0221426716064106	SFTPC
ZNF415	0.0306149499340405	SFTPC
ZNF347	0.0325964587046836	SFTPC
ZNF665	0.0243974978832278	SFTPC
ZNF677	0.0270483576885046	SFTPC
ZNF845	0.0377748858185429	SFTPC
ZNF525	0.0260882830575719	SFTPC
ZNF765	0.0272110571839645	SFTPC
ZNF761	0.0433780894057002	SFTPC
ZNF813	0.0270483576885046	SFTPC
ZNF331	0.0316560652058079	SFTPC
DPRX	0.05062739213923	SFTPC
ZNF628	0.0357635512743177	SFTPC
ZNF579	0.0256298435746597	SFTPC
FIZ1	0.0255003230907158	SFTPC
ZNF524	0.0317926979072715	SFTPC
ZNF865	0.0250783966347475	SFTPC
ZNF784	0.0279473057004097	SFTPC
ZNF580	0.0259353645109371	SFTPC
ZNF581	0.0298736677212862	SFTPC
ZNF787	0.0297765691039198	SFTPC
ZNF444	0.0263059575914355	SFTPC
ZSCAN5B	0.0421984269330624	SFTPC
ZSCAN5C	0.0263019358917664	SFTPC
ZSCAN5A	0.0269721075985125	SFTPC
ZNF582	0.0273784009059582	SFTPC
ZNF583	0.026407383282877	SFTPC
ZNF667	0.0237750821065373	SFTPC
ZNF471	0.0591662796911717	SFTPC
ZFP28	0.0280982634621367	SFTPC
ZNF470	0.0270262135195934	SFTPC
ZNF71	0.0294531973996797	SFTPC
ZNF835	0.0128278805126649	SFTPC
ZIM2	0.0241289033330027	SFTPC
PEG3	0.0257052837617355	SFTPC
DUXA	0.0225715374670737	SFTPC
ZNF264	0.0333618901681836	SFTPC
ZNF805	0.0166739194875212	SFTPC
ZNF460	0.0573269591056361	SFTPC
ZNF543	0.024712639324774	SFTPC
ZNF304	0.0195476337643928	SFTPC
ZNF547	0.031076353786711	SFTPC
ZNF548	0.0266296212195559	SFTPC
ZNF17	0.0273590080664457	SFTPC
ZNF749	0.029177658412716	SFTPC
ZNF772	0.0272913483363496	SFTPC
ZNF419	0.0279296504172878	SFTPC
ZNF773	0.029617249645577	SFTPC
ZNF549	0.0259458847841178	SFTPC
ZNF550	0.0249825655497222	SFTPC
ZNF416	0.024898511768628	SFTPC
ZIK1	0.0273973735757773	SFTPC
ZNF530	0.0122578773028681	SFTPC
ZNF134	0.0264601732450591	SFTPC
ZNF211	0.0197640410712429	SFTPC
ZSCAN4	0.00168608292226408	SFTPC
ZNF551	0.0339568621514912	SFTPC
ZNF154	0.0207424359590975	SFTPC
ZNF671	0.0270483576885046	SFTPC
ZNF776	0.0271880114475432	SFTPC
ZNF586	0.030363318982128	SFTPC
ZNF552	0.0254886460875386	SFTPC
ZNF587B	0.0436497081967544	SFTPC
ZNF814	0.0251852694225919	SFTPC
ZNF587	0.0378701132225736	SFTPC
ZNF417	0.0270211793723608	SFTPC
ZNF418	0.0414739710032844	SFTPC
ZNF256	0.0266730356240534	SFTPC
ZNF606	0.0173794780261055	SFTPC
ZSCAN1	0.0277050478064276	SFTPC
ZNF135	0.0299178730097762	SFTPC
ZSCAN18	0.0383643533471072	SFTPC
ZNF329	0.032389338695218	SFTPC
ZNF274	0.02653573033868	SFTPC
ZNF544	0.0270483576885046	SFTPC
ZNF8	0.0412931377110014	SFTPC
ZSCAN22	0.03474319019523	SFTPC
ZNF497	0.0209677978952475	SFTPC
ZNF837	0.0333647358240583	SFTPC
ZNF584	0.0175963254672273	SFTPC
ZNF132	0.0277934656645836	SFTPC
ZNF324B	0.0132226159648685	SFTPC
ZNF324	0.0332199475502695	SFTPC
ZNF446	0.0239150801472674	SFTPC
ZBTB45	0.0276509211567986	SFTPC
MZF1	0.0292236139994233	SFTPC
SOX12	0.03942368452234	SFTPC
RBCK1	0.0266395040010288	SFTPC
TCF15	0.0325384027066729	SFTPC
SCRT2	0.0242335624124092	SFTPC
ZNF343	0.0258509451865487	SFTPC
EBF4	0.0271459451804003	SFTPC
CENPB	0.0270483576885046	SFTPC
OVOL2	0.0310603802211443	SFTPC
ZNF133	0.0274902874255251	SFTPC
INSM1	0.0327587649775522	SFTPC
NKX2_4	0.0177743414097211	SFTPC
NKX2_2	0.00671813526515178	SFTPC
PAX1	0.0513833486135606	SFTPC
FOXA2	1.40682491680211	SFTPC
GZF1	0.0308167384691372	SFTPC
VSX1	0.0206729236446949	SFTPC
ZNF337	0.0277948248334418	SFTPC
FOXS1	0.030703131725377	SFTPC
PLAGL2	0.05112756856825	SFTPC
E2F1	0.0457290893327251	SFTPC
ZNF341	0.0284946688616272	SFTPC
PHF20	0.0288931767759354	SFTPC
TGIF2	0.0352579127529969	SFTPC
MAFB	0.0322384981346451	SFTPC
ZHX3	0.0257412074269462	SFTPC
L3MBTL1	0.0279317235814822	SFTPC
MYBL2	0.0584182995298932	SFTPC
HNF4A	0.0472580216001018	SFTPC
RBPJL	0.0162716955999906	SFTPC
DNTTIP1	0.027633443919927	SFTPC
ZNF335	0.0252304464061088	SFTPC
ZNF334	0.0412757556616349	SFTPC
NCOA3	0.0260366325740101	SFTPC
SNAI1	0.0245587152988722	SFTPC
CEBPB	0.0282658572094078	SFTPC
ADNP	0.0270483576885046	SFTPC
NFATC2	0.0334387468567732	SFTPC
SALL4	0.0394524555331916	SFTPC
ZFP64	0.0265475751162585	SFTPC
TSHZ2	0.0235259915282502	SFTPC
ZNF217	0.0371876281331434	SFTPC
TFAP2C	0.0234257377428056	SFTPC
CTCFL	0.0223633175542274	SFTPC
ZNF831	0.0289732306267749	SFTPC
GATA5	0.0312769569241089	SFTPC
TCFL5	0.030221579081232	SFTPC
BHLHE23	0.0300601977837762	SFTPC
GMEB2	0.0468575088511729	SFTPC
ZGPAT	0.0270483576885046	SFTPC
SLC2A4RG	0.0268540793824585	SFTPC
ZBTB46	0.0264472973983687	SFTPC
ZNF512B	0.0272695083194385	SFTPC
SOX18	0.0102971889238832	SFTPC
MYT1	0.0348170714348671	SFTPC
GABPA	0.0313601764518598	SFTPC
BACH1	0.0268404176627028	SFTPC
OLIG2	0.24637589899306	SFTPC
OLIG1	0.0337398781106495	SFTPC
SON	0.0287470466015138	SFTPC
RUNX1	0.0196687883356409	SFTPC
SIM2	0.0376954210969595	SFTPC
ERG	0.0202771918162869	SFTPC
ETS2	0.0259270718357786	SFTPC
PRDM15	0.0282536343261035	SFTPC
ZBTB21	0.0333216199236108	SFTPC
PKNOX1	0.0188778865884919	SFTPC
AIRE	0.0244783353637754	SFTPC
GSC2	0.0276524316148591	SFTPC
TBX1	0.0150681455882285	SFTPC
ZNF74	0.0286034236995323	SFTPC
THAP7	0.0231619428248046	SFTPC
HIC2	0.023094344614166	SFTPC
ZNF280B	0.0391440697755045	SFTPC
ZNF280A	0.0175479362216241	SFTPC
ZNF70	0.075871301170764	SFTPC
XBP1	0.0287083921066589	SFTPC
PATZ1	0.0238432356103403	SFTPC
ISX	0.0162628764279405	SFTPC
MAFF	0.0264423820623645	SFTPC
ATF4	0.0328461079916822	SFTPC
TEF	0.0242052290667556	SFTPC
SREBF2	0.0441580308034418	SFTPC
TCF20	0.0270483576885046	SFTPC
PPARA	0.0262542576389524	SFTPC
ZBED4	0.0286218000051552	SFTPC
SHOX	0.0378832202608012	SFTPC
ZBED1	0.0256206862879854	SFTPC
YY2	0.0230573793644365	SFTPC
ZNF645	0.018268503387146	SFTPC
ZFX	0.0240208248881204	SFTPC
ARX	0.0241467093198428	SFTPC
NR0B1	0.0340665564520782	SFTPC
ZNF674	0.0270483576885046	SFTPC
ZNF157	0.0293454678535638	SFTPC
ZNF41	0.0270483576885046	SFTPC
ELK1	0.0293527275982986	SFTPC
ZNF81	0.09312236777705	SFTPC
ZNF182	0.0285263483674125	SFTPC
ZNF630	0.0163320392554811	SFTPC
GATA1	0.0429719344839786	SFTPC
TFE3	0.0249393330382009	SFTPC
FOXP3	0.0207859866840069	SFTPC
KLF8	0.0257123674960582	SFTPC
ZXDB	0.0425962851874361	SFTPC
ZXDA	0.0259521104997011	SFTPC
AR	0.0181016980221158	SFTPC
FOXO4	0.0396554056557202	SFTPC
TBX22	0.00558737088166352	SFTPC
POU3F4	0.0201393290130528	SFTPC
HDX	0.0351684817190939	SFTPC
ZNF711	0.0298471417245245	SFTPC
DACH2	0.0336826007186506	SFTPC
CPXCR1	0.0325296967362085	SFTPC
ZMAT1	0.0222176138758151	SFTPC
NKRF	0.0270944364187176	SFTPC
RHOXF2B	0.0268961396162015	SFTPC
RHOXF1	0.0342111362445235	SFTPC
RHOXF2	0.0189565114095291	SFTPC
ZBTB33	0.0270483576885046	SFTPC
ELF4	0.0296828796628228	SFTPC
ZNF280C	0.0242319387005024	SFTPC
ZNF75D	0.0265750667257276	SFTPC
ZNF449	0.0308886078591801	SFTPC
ZIC3	0.00428515740650021	SFTPC
SOX3	0.0257705813103205	SFTPC
HSFX2	0.0256066265770704	SFTPC
HSFX1	0.0242431071923702	SFTPC
ZNF275	0.0392398373340354	SFTPC
ZFP92	0.0364709995058109	SFTPC
MECP2	0.0246093862850473	SFTPC
SRY	0.0248285148339464	SFTPC
ZFY	0.0491204798229965	SFTPC
HSFY2	0.0311679291996999	SFTPC
Variable	varimp	gene
HES4	0.0328160428986061	SFTPB
SKI	0.0282370569093845	SFTPB
HES5	0.0116203779204368	SFTPB
PRDM16	0.0258016348854271	SFTPB
TP73	0.0289980555978208	SFTPB
HES2	0.0521863241691207	SFTPB
ZBTB48	0.0270256108725155	SFTPB
THAP3	0.0265139491606923	SFTPB
CAMTA1	0.0297498233036382	SFTPB
CENPS	0.0293936509133932	SFTPB
CASZ1	0.0270969311627784	SFTPB
PRDM2	0.0291859961681465	SFTPB
SPEN	0.0254434123114645	SFTPB
ZBTB17	0.0282149283946134	SFTPB
PAX7	0.0379295683806736	SFTPB
ZBTB40	0.0291859961681465	SFTPB
ZNF436	0.0330787620629814	SFTPB
E2F2	0.0364770216093938	SFTPB
GRHL3	0.0382994265891392	SFTPB
RUNX3	0.0288094938331522	SFTPB
ZNF683	0.0460520291489142	SFTPB
LIN28A	0.00422940668811717	SFTPB
AHDC1	0.0376776919179159	SFTPB
GMEB1	0.0294521525788901	SFTPB
ZBTB8B	0.0280924495898219	SFTPB
ZBTB8A	0.0289199241441361	SFTPB
ZNF362	0.0420424286158687	SFTPB
ZSCAN20	0.0289243403529626	SFTPB
TFAP2E	0.0327090824713267	SFTPB
MTF1	0.0491655095335679	SFTPB
POU3F1	0.0247067867799943	SFTPB
HEYL	0.0563235023081253	SFTPB
MYCL	0.0320566838283616	SFTPB
RLF	0.0333275501985737	SFTPB
ZFP69B	0.0236848227288953	SFTPB
ZFP69	0.0291859961681465	SFTPB
ZNF684	0.0344754477159183	SFTPB
NFYC	0.0291859961681465	SFTPB
SCMH1	0.0278595720110044	SFTPB
FOXO6	0.0513944171212314	SFTPB
HIVEP3	0.0339660098891187	SFTPB
FOXJ3	0.0300063470576634	SFTPB
YBX1	0.0666222444101183	SFTPB
ZNF691	0.0276317462380504	SFTPB
KLF17	0.0319801951222321	SFTPB
CCDC17	0.029208752321094	SFTPB
GPBP1L1	0.029233616778049	SFTPB
DMBX1	0.0537588164330852	SFTPB
TAL1	0.045724924001534	SFTPB
FOXE3	0.0328927678983081	SFTPB
FOXD2	0.0236841417523698	SFTPB
DMRTA2	0.0300854031303399	SFTPB
DMRTB1	0.0362875585076109	SFTPB
GLIS1	0.0319357002437483	SFTPB
MYSM1	0.0318397690352218	SFTPB
JUN	0.0312093478431181	SFTPB
NFIA	0.498822189308729	SFTPB
FOXD3	0.0327808208036282	SFTPB
LHX8	0.0286021151600864	SFTPB
ZZZ3	0.0291859961681465	SFTPB
GTF2B	0.032238488258352	SFTPB
ZNF326	0.0290626693987689	SFTPB
BARHL2	0.0254159624302189	SFTPB
ZNF644	0.0293051029706934	SFTPB
GFI1	0.0239767915777803	SFTPB
MTF2	0.0426350695026543	SFTPB
DR1	0.0263946733211843	SFTPB
ALX3	0.0392664275613296	SFTPB
NHLH2	0.0407337443227351	SFTPB
TBX15	0.0335412050584618	SFTPB
ZNF697	0.0289770197166494	SFTPB
ARNT	0.0290938918995531	SFTPB
SETDB1	0.0297259602701737	SFTPB
ZNF687	0.0347424010117466	SFTPB
RFX5	0.0266269293479329	SFTPB
RORC	0.0302079621170939	SFTPB
GATAD2B	0.0260670810880236	SFTPB
CREB3L4	0.0218454448631507	SFTPB
ZBTB7B	0.097761941813019	SFTPB
ASH1L	0.0301912263860981	SFTPB
GLMP	0.14496111894976	SFTPB
MEF2D	0.0301217849459256	SFTPB
ETV3L	0.0324840359176967	SFTPB
ETV3	0.0335374318077426	SFTPB
NHLH1	0.0314386144665739	SFTPB
USF1	0.0292410354783579	SFTPB
NR1I3	0.0308139302823657	SFTPB
ATF6	0.0752072084675417	SFTPB
PBX1	0.0231778651158478	SFTPB
LMX1A	0.0218445089250407	SFTPB
RXRG	0.0278767511985465	SFTPB
POGK	0.0302781484835436	SFTPB
POU2F1	0.0291859961681465	SFTPB
TBX19	0.218712493099166	SFTPB
PRRX1	0.0290750883899967	SFTPB
ZBTB37	0.0289791987819437	SFTPB
LHX4	0.0375042018984648	SFTPB
ZNF648	0.0321872140434846	SFTPB
ZBTB41	0.0286251739179937	SFTPB
LHX9	0.194096413791103	SFTPB
NR5A2	0.0269123022599287	SFTPB
ZNF281	0.0265292190161067	SFTPB
ASCL5	0.0326761367173366	SFTPB
ELF3	0.0339577312987987	SFTPB
KDM5B	0.0380109350812447	SFTPB
MYOG	0.0404700682690224	SFTPB
ZBED6	0.0330375666175676	SFTPB
SOX13	0.0466035092563633	SFTPB
ELK4	0.0324774589811129	SFTPB
IRF6	0.0335135055186383	SFTPB
ATF3	0.0162648718556258	SFTPB
BATF3	0.00801097158191569	SFTPB
PROX1	0.0632377555969178	SFTPB
ESRRG	0.0370877715500497	SFTPB
HLX	0.0713401801014959	SFTPB
MIXL1	0.0289554040251805	SFTPB
ZNF678	0.0309135050425642	SFTPB
ZBTB18	0.033312684811069	SFTPB
SMYD3	0.032529313825665	SFTPB
AHCTF1	0.0371835809251775	SFTPB
ZNF695	0.0326100809865732	SFTPB
ZNF670	0.0380924910551022	SFTPB
ZNF669	0.0250082740857382	SFTPB
ZNF124	0.0170348848295235	SFTPB
ZNF496	0.0241759819605782	SFTPB
ZNF672	0.032954496675739	SFTPB
ZNF692	0.0292002251406486	SFTPB
MYT1L	0.0298068672646384	SFTPB
SOX11	0.0340778118802339	SFTPB
GRHL1	0.0510394013715404	SFTPB
KLF11	0.029708749315595	SFTPB
E2F6	0.0291647319151051	SFTPB
MYCN	0.105867013937451	SFTPB
OSR1	0.0296419730543006	SFTPB
NCOA1	0.0295134778469877	SFTPB
CENPA	0.0444511744064636	SFTPB
PREB	0.0412596007109333	SFTPB
TCF23	0.0276809913896393	SFTPB
ZNF513	0.0232656233584537	SFTPB
ZNF512	0.0305284938167032	SFTPB
FOSL2	0.0349609498480518	SFTPB
CEBPZ	0.0345992379030433	SFTPB
SIX3	0.0247844333280214	SFTPB
SIX2	0.0322711341581929	SFTPB
EPAS1	0.0252876939799229	SFTPB
FOXN2	0.029686566380072	SFTPB
BCL11A	0.0332326677104925	SFTPB
REL	0.0721060262099089	SFTPB
OTX1	0.0327381662506493	SFTPB
MEIS1	0.0853008436807519	SFTPB
MXD1	0.0255616759223004	SFTPB
FIGLA	0.0227840589294837	SFTPB
VAX2	0.0393559845367124	SFTPB
EMX1	0.0244790537360251	SFTPB
NOTO	0.0557223044021338	SFTPB
EGR4	0.035431582649404	SFTPB
TET3	0.027162359223408	SFTPB
LBX2	0.0577812054099747	SFTPB
TLX2	0.0323409429256474	SFTPB
KCMF1	0.0299212805733771	SFTPB
TCF7L1	0.0338794600124625	SFTPB
ATOH8	0.0330863929175186	SFTPB
FOXI3	0.0186717687315743	SFTPB
ZNF514	0.0332143861131666	SFTPB
ZNF2	0.0291380228730663	SFTPB
AC092835.2	0.0292249176999784	SFTPB
KCNIP3	0.0217571089531725	SFTPB
ARID5A	0.0290358054254937	SFTPB
NPAS2	0.129737616129088	SFTPB
RFX8	0.0224836467404833	SFTPB
POU3F3	0.0273703264498332	SFTPB
ZC3H8	0.0271207777371998	SFTPB
PAX8	0.02803023060099	SFTPB
FOXD4L1	0.0309463585035085	SFTPB
EN1	0.0180958210007397	SFTPB
GLI2	0.0287586304132899	SFTPB
TFCP2L1	10.2333042440776	SFTPB
ZEB2	0.0347862834731831	SFTPB
NR4A2	0.19820357955695	SFTPB
BAZ2B	0.0372759079429091	SFTPB
TBR1	0.0325614494175775	SFTPB
CSRNP3	0.0312115229217954	SFTPB
SP5	0.0681684641287769	SFTPB
DLX1	0.0158547434341258	SFTPB
DLX2	0.0276462589336439	SFTPB
SP3	0.0291859961681465	SFTPB
ATF2	0.029573613204254	SFTPB
HOXD13	0.0302262878348327	SFTPB
HOXD10	0.0331591357071305	SFTPB
HOXD9	0.0228424358089526	SFTPB
HOXD8	0.0254814611610491	SFTPB
HOXD3	0.020401244500212	SFTPB
HOXD4	0.0276918355574763	SFTPB
HOXD1	0.25837174822404	SFTPB
NFE2L2	0.030345447803425	SFTPB
ZNF385B	100	SFTPB
NEUROD1	0.029568356839694	SFTPB
ZNF804A	0.00493442942903779	SFTPB
STAT1	0.0267480372287182	SFTPB
STAT4	0.0321892574545445	SFTPB
SATB2	0.0334730173210542	SFTPB
CARF	0.0451869987157989	SFTPB
KLF7	0.0319402079628334	SFTPB
CREB1	0.0260696816864842	SFTPB
IKZF2	0.0300544941418206	SFTPB
ZNF142	0.0291859961681465	SFTPB
FEV	0.0215310179714237	SFTPB
ANKZF1	0.0253728395812873	SFTPB
PAX3	0.0360260583368769	SFTPB
SP110	0.0309753794920437	SFTPB
SP140	0.0332351505399647	SFTPB
SP140L	0.0325976691064604	SFTPB
SP100	0.0314023978173738	SFTPB
TIGD1	0.0344958704953042	SFTPB
GBX2	0.0148527219603538	SFTPB
HES6	0.0429778845934985	SFTPB
TWIST2	0.0407174961626855	SFTPB
MTERF4	0.0291859961681465	SFTPB
THAP4	0.0306047718170219	SFTPB
BHLHE40	0.0432570474489581	SFTPB
PPARG	0.0474363125832667	SFTPB
NR2C2	0.0259815264209493	SFTPB
RBSN	0.0259116375490196	SFTPB
SATB1	0.0315175683361039	SFTPB
ZNF385D	0.0336968068894836	SFTPB
NR1D2	0.035546362943176	SFTPB
THRB	0.0331836915551702	SFTPB
RARB	0.0256848715747374	SFTPB
EOMES	0.198060779567663	SFTPB
ZNF860	0.0282202899020943	SFTPB
UBP1	0.0290200108394633	SFTPB
CSRNP1	0.0308513631101524	SFTPB
ZNF619	0.0274511620829969	SFTPB
ZNF620	0.0288798823889624	SFTPB
ZNF621	0.0302138688066672	SFTPB
ZBTB47	0.0301098886071976	SFTPB
ZNF662	0.0522470887189463	SFTPB
ZNF445	0.0288854459370464	SFTPB
ZNF852	0.0195730448722276	SFTPB
ZKSCAN7	0.0279245111349545	SFTPB
ZNF660	0.0332520063573146	SFTPB
ZNF197	0.0301910625460593	SFTPB
ZNF35	0.029272820256665	SFTPB
ZNF502	0.0306962464091474	SFTPB
ZNF501	0.0296372964133389	SFTPB
LTF	0.0246178098019081	SFTPB
ZNF589	0.029582483644339	SFTPB
HESX1	0.0369411005380573	SFTPB
FEZF2	0.0221169337830811	SFTPB
TMF1	0.0334784092529909	SFTPB
MITF	0.0337649085696848	SFTPB
FOXP1	0.0308760219784161	SFTPB
ZNF717	0.0294074238297495	SFTPB
POU1F1	0.0326868987603719	SFTPB
CGGBP1	0.0296877333648432	SFTPB
ZNF654	0.0279895767400149	SFTPB
ZBTB11	0.0273022707181575	SFTPB
BBX	0.0305429636095245	SFTPB
ZBED2	0.0360527227007752	SFTPB
USF3	0.0291859961681465	SFTPB
ZNF80	0.039933591654238	SFTPB
ZBTB20	0.026771245038499	SFTPB
NR1I2	0.0332035146827577	SFTPB
ZNF148	0.029184130792952	SFTPB
KLF15	0.0356220235200199	SFTPB
ZXDC	0.0313890077556189	SFTPB
GATA2	0.0418651977780646	SFTPB
MBD4	0.0322258906278248	SFTPB
SOX14	0.0357602028263168	SFTPB
FOXL2	0.0365017873185064	SFTPB
ZBTB38	0.0291859961681465	SFTPB
TFDP2	0.0291859961681465	SFTPB
PLSCR1	0.0301182557262976	SFTPB
ZIC4	0.0193165316277514	SFTPB
ZIC1	0.023236250785688	SFTPB
SHOX2	0.0256582440088674	SFTPB
MECOM	0.0324590141393248	SFTPB
MYNN	0.0287890530712192	SFTPB
SKIL	0.0845503433405471	SFTPB
ZNF639	0.0306930447219219	SFTPB
SOX2	0.0566415022985509	SFTPB
ETV5	0.0446864926865839	SFTPB
BCL6	0.0492713758990093	SFTPB
TP63	0.0208419054894761	SFTPB
HES1	0.0543226821985955	SFTPB
ZNF595	0.0315718301206828	SFTPB
ZNF718	0.0284345007257746	SFTPB
ZNF732	0.028939216992919	SFTPB
ZNF141	0.0367575806079166	SFTPB
ZNF721	0.0298503450210086	SFTPB
NKX1_1	0.0297295983473227	SFTPB
MXD4	0.0312803130071648	SFTPB
MSANTD1	0.0284605903315725	SFTPB
ZBTB49	0.0291859961681465	SFTPB
MSX1	0.0312755538887234	SFTPB
HMX1	0.0346009968134361	SFTPB
ZNF518B	0.0276292040350819	SFTPB
NKX3_2	0.0286764418356379	SFTPB
FAM200B	0.0290425479944055	SFTPB
LCORL	0.0299755254865272	SFTPB
RBPJ	0.033286666553277	SFTPB
KLF3	0.0296144766992761	SFTPB
NFXL1	0.0283899642199283	SFTPB
CLOCK	0.0291859961681465	SFTPB
REST	0.0291859961681465	SFTPB
THAP6	0.0293811712105301	SFTPB
PRDM8	0.0292977631820618	SFTPB
THAP9	0.0362062979562336	SFTPB
LIN54	0.0343641097154546	SFTPB
NKX6_1	0.0202579576340499	SFTPB
TIGD2	0.0297138214629088	SFTPB
NFKB1	0.0243103436181982	SFTPB
CXXC4	0.0301604649315936	SFTPB
TET2	0.0284750960435582	SFTPB
LEF1	0.0441772996480529	SFTPB
PITX2	0.0240788330831364	SFTPB
PRDM5	0.0293106928588447	SFTPB
ELF2	0.0291859961681465	SFTPB
SMAD1	0.0438297701569932	SFTPB
ZNF827	0.0297351581169244	SFTPB
POU4F2	0.0353384267469553	SFTPB
NR3C2	0.0327148388303782	SFTPB
TIGD4	0.0248396598170835	SFTPB
HAND2	0.0361139454653112	SFTPB
IRF2	0.0303894478735693	SFTPB
HELT	0.104053935508764	SFTPB
ZFP42	0.0446986893888303	SFTPB
AHRR	0.0330981061406018	SFTPB
IRX4	0.0389952378164427	SFTPB
IRX2	0.145871710636777	SFTPB
IRX1	0.120008915352381	SFTPB
ZNF131	0.0288178624739595	SFTPB
ISL1	0.0330683722544821	SFTPB
GPBP1	0.0206962112565909	SFTPB
ZNF366	0.0311980986986588	SFTPB
FOXD1	0.0124264081023047	SFTPB
ZBED3	0.0297647485794052	SFTPB
OTP	0.0336076158857214	SFTPB
MEF2C	0.0265312053345568	SFTPB
NR2F1	0.0319494145385316	SFTPB
POU5F2	0.0338784920225487	SFTPB
FAM170A	0.0240104412391798	SFTPB
ZNF474	0.0459758299883553	SFTPB
PRDM6	0.118150668563448	SFTPB
ZNF608	0.0351418207813911	SFTPB
IRF1	0.0494666150882683	SFTPB
TCF7	0.207694544241807	SFTPB
PITX1	0.0236196388242609	SFTPB
NEUROG1	0.0355635847627759	SFTPB
SMAD5	0.0289261856691444	SFTPB
EGR1	0.0439684851543802	SFTPB
CXXC5	0.0304800440607015	SFTPB
PURA	0.0304643857436772	SFTPB
NR3C1	0.0362702054351475	SFTPB
POU4F3	0.0274420070182285	SFTPB
TIGD6	0.170457989903992	SFTPB
CDX1	0.0866096068249815	SFTPB
ZNF300	0.0344953375517313	SFTPB
HAND1	0.0348891895519321	SFTPB
SOX30	0.0277174273027082	SFTPB
EBF1	0.0570073996914684	SFTPB
FOXI1	0.0184550842114525	SFTPB
TLX3	0.0482778006297252	SFTPB
NKX2_5	0.0292561236236522	SFTPB
MSX2	0.0348542651722136	SFTPB
ZNF346	0.0291859961681465	SFTPB
MXD3	0.0269024461863741	SFTPB
ZNF354A	0.0293406471532471	SFTPB
ZNF354B	0.0296588439265736	SFTPB
ZFP2	0.033255155393191	SFTPB
ZNF454	0.0270592601954097	SFTPB
ZNF879	0.0291859961681465	SFTPB
ZNF354C	0.0291859961681465	SFTPB
ZFP62	0.0292557601133817	SFTPB
IRF4	0.034202952610357	SFTPB
FOXQ1	0.0307757120216928	SFTPB
FOXF2	0.0396262777222025	SFTPB
FOXC1	0.0505517882806222	SFTPB
RREB1	0.0301519028519039	SFTPB
TFAP2A	0.0333187225400788	SFTPB
GCM2	0.0292066467346917	SFTPB
HIVEP1	0.0291089506278218	SFTPB
E2F3	0.0316692035685813	SFTPB
SOX4	0.0344178333848203	SFTPB
ZNF322	0.0344968143117805	SFTPB
ZNF391	0.0294611680063353	SFTPB
ZNF184	0.0291859961681465	SFTPB
ZNF165	0.0399000419939116	SFTPB
ZSCAN16	0.0295633277791949	SFTPB
ZKSCAN8	0.0395968304879294	SFTPB
ZSCAN9	0.0301271039281857	SFTPB
ZKSCAN4	0.0298970298802883	SFTPB
ZSCAN26	0.0286718864451973	SFTPB
ZSCAN31	0.0283474214021079	SFTPB
ZKSCAN3	0.0287600966961066	SFTPB
ZSCAN12	0.0304665590727185	SFTPB
ZSCAN23	0.0268752415482372	SFTPB
ZBED9	0.0599762668056969	SFTPB
ZNF311	0.0226416131039685	SFTPB
ZFP57	0.0334372735198731	SFTPB
POU5F1	0.035694716924926	SFTPB
ZBTB12	0.0307388973528428	SFTPB
ATF6B	0.0331142969543876	SFTPB
PBX2	0.0283425951132855	SFTPB
RXRB	0.0280117184054214	SFTPB
ZBTB22	0.034178556039487	SFTPB
PHF1	0.0319382476472525	SFTPB
HMGA1	0.036559278391685	SFTPB
SPDEF	0.100281114924853	SFTPB
ZNF76	0.029454085789256	SFTPB
PPARD	0.027515456598542	SFTPB
TEAD3	0.0253179546638665	SFTPB
ETV7	0.0247216655060454	SFTPB
NFYA	0.0691620820991676	SFTPB
FOXP4	0.029127371674092	SFTPB
TFEB	0.0294104941144339	SFTPB
TRERF1	0.0221956936094398	SFTPB
SRF	0.0224558583761563	SFTPB
ZNF318	0.0235296490106283	SFTPB
CDC5L	0.0291859961681465	SFTPB
RUNX2	0.0353132520441432	SFTPB
TFAP2B	0.0249612610804917	SFTPB
GCM1	0.0396060087475354	SFTPB
ZNF451	0.0294631339951627	SFTPB
HMGN3	0.0284964730079469	SFTPB
TBX18	0.0156051138105117	SFTPB
ZNF292	0.0340645807380129	SFTPB
BACH2	0.0265003644117708	SFTPB
POU3F2	0.0355414242708869	SFTPB
PRDM13	0.0317699141675584	SFTPB
SIM1	0.0369714986810172	SFTPB
LIN28B	0.016783196537915	SFTPB
PRDM1	0.0288310946100529	SFTPB
SCML4	0.0358415868711578	SFTPB
NR2E1	0.0384028224345473	SFTPB
FOXO3	0.0335287297164032	SFTPB
ZBTB24	0.0341006788083777	SFTPB
ZUFSP	0.0291859961681465	SFTPB
RFX6	0.412132126286532	SFTPB
HSF2	0.0291836361286749	SFTPB
HEY2	0.367304839086023	SFTPB
L3MBTL3	0.0250632090644285	SFTPB
TCF21	0.0227841111327745	SFTPB
TBPL1	0.0246092770943807	SFTPB
MYB	0.0348456843051993	SFTPB
HIVEP2	0.0298328114794473	SFTPB
