minsplit,maxdepth,CP,nsplit,rel error,xerror,xstd
38,37,0.01,9,0.21016683790222,0.335526749307881,0.0364387367497547
39,37,0.01,9,0.21016683790222,0.330687279392105,0.0292489132638436
40,37,0.0108654833319461,7,0.231835182631877,0.341055261365454,0.0299614997924625
20,38,0.0108654833319461,7,0.231835182631877,0.394079661654277,0.0496781158380564
21,38,0.0108654833319461,7,0.231835182631877,0.360337646461848,0.0294062983098938
22,38,0.0108654833319461,7,0.231835182631877,0.309196364059741,0.0245157234646627
23,38,0.0108654833319461,7,0.231835182631877,0.349174119764789,0.0277876750513209
24,38,0.01,9,0.21016683790222,0.331592005011076,0.0354387042129054
25,38,0.01,9,0.21016683790222,0.294940679699127,0.0234291595556665
26,38,0.01,9,0.21016683790222,0.348669553085898,0.0287288408329515
27,38,0.01,9,0.21016683790222,0.346844912103794,0.0437801742010446
28,38,0.01,9,0.21016683790222,0.372360660309907,0.0441908771427465
29,38,0.0108028613977113,8,0.220969699299931,0.385513320190582,0.0519064199769945
30,38,0.0108654833319461,7,0.231835182631877,0.312729047625357,0.0309088034235453
31,38,0.0108028613977113,8,0.220969699299931,0.349487757936894,0.0336432979520375
32,38,0.0108654833319461,7,0.231835182631877,0.345525148099917,0.0306679642271623
33,38,0.01,9,0.21016683790222,0.384437323190661,0.0467186823271486
34,38,0.01,9,0.21016683790222,0.354039362325853,0.0350885710278858
35,38,0.01,9,0.21016683790222,0.321652656570083,0.0343469607878154
36,38,0.01,9,0.21016683790222,0.335558395887539,0.0271583766041178
37,38,0.01,9,0.21016683790222,0.353091811862611,0.0368622432881343
38,38,0.01,9,0.21016683790222,0.351645582272816,0.0382264941242999
39,38,0.01,9,0.21016683790222,0.338435683486936,0.0351517832377453
40,38,0.01,9,0.21016683790222,0.350236868969309,0.0330779528720896
20,39,0.0108654833319461,7,0.231835182631877,0.333755032011403,0.0335333928447917
21,39,0.01,9,0.21016683790222,0.34288777840479,0.0345307696222116
22,39,0.01,9,0.21016683790222,0.362981861659205,0.0487588472433038
23,39,0.01,9,0.21016683790222,0.357998242017337,0.036206211705325
24,39,0.0108028613977113,8,0.220969699299931,0.341967261946089,0.0403375445053761
25,39,0.0108028613977113,8,0.220969699299931,0.354975462849388,0.0486649721028585
26,39,0.01,9,0.21016683790222,0.351241101890367,0.0399044780870428
27,39,0.0108654833319461,7,0.231835182631877,0.318254584819099,0.0336415255951807
28,39,0.01,9,0.21016683790222,0.338464530603787,0.043962912762827
29,39,0.01,9,0.21016683790222,0.347485722555844,0.0376077981458215
30,39,0.0108028613977113,8,0.220969699299931,0.32446565510192,0.0262093543655085
31,39,0.0108654833319461,7,0.231835182631877,0.386314134548794,0.0469666031065777
32,39,0.01,9,0.21016683790222,0.303396296979229,0.0264319983016483
33,39,0.01,9,0.21016683790222,0.375130280217411,0.0443468306908502
34,39,0.0108654833319461,7,0.231835182631877,0.344818045286682,0.0369229239385809
35,39,0.01,9,0.21016683790222,0.346288250619465,0.0440370344648021
36,39,0.0108654833319461,7,0.231835182631877,0.359973626141543,0.0397965754344019
37,39,0.0109316456393027,6,0.24276682827118,0.35996743180354,0.0354895267694502
38,39,0.01,9,0.21016683790222,0.359885822708984,0.0373778476700177
39,39,0.01,9,0.21016683790222,0.345278616172534,0.0361180237041318
40,39,0.01,9,0.21016683790222,0.328624940522138,0.0296246396498709
20,40,0.01,9,0.21016683790222,0.321470143212947,0.0439223028273857
21,40,0.01,9,0.21016683790222,0.329958488156752,0.026290619674083
22,40,0.01,9,0.21016683790222,0.359645487452812,0.0403959040184927
23,40,0.0109316456393027,6,0.24276682827118,0.388696903286582,0.0526892005292665
24,40,0.01,9,0.21016683790222,0.329075480935121,0.0379790587089621
25,40,0.01,9,0.21016683790222,0.327041723978192,0.0304684577764322
26,40,0.01,9,0.21016683790222,0.327804206091583,0.0280465771376136
27,40,0.01,9,0.21016683790222,0.333307461522855,0.0314457676269493
28,40,0.0108654833319461,7,0.231835182631877,0.35465117039042,0.0322439891134326
29,40,0.01,9,0.21016683790222,0.330464599686628,0.0315250340388362
30,40,0.0108028613977113,8,0.220969699299931,0.358858780041072,0.0456148861913613
31,40,0.01,9,0.21016683790222,0.336477539618141,0.0307836841377741
32,40,0.01,9,0.21016683790222,0.342328346008315,0.0343406510225235
33,40,0.0108654833319461,7,0.231835182631877,0.359586533635334,0.0464451651443144
34,40,0.0108654833319461,7,0.231835182631877,0.33374279789658,0.0386240887206189
35,40,0.01,9,0.21016683790222,0.362406405267926,0.0467076425162798
36,40,0.01,9,0.21016683790222,0.33013742949096,0.0311751962511925
37,40,0.01,9,0.21016683790222,0.325880436089043,0.0275005964001598
38,40,0.0109316456393027,6,0.24276682827118,0.413393624345363,0.0503816653535735
39,40,0.0108028613977113,8,0.220969699299931,0.326129901156913,0.0335965342197438
40,40,0.0108028613977113,8,0.220969699299931,0.391688012164665,0.0475333612957565
