minsplit,maxdepth,CP,nsplit,rel error,xerror,xstd
40,22,0.01,6,0.175015414588383,0.311220642409763,0.038929124615135
31,40,0.01,7,0.141421302107851,0.31166288603102,0.0380118482406233
36,30,0.0171180915103246,4,0.20426950427378,0.311802021601183,0.0384916173350735
23,21,0.0171180915103246,5,0.170675391793248,0.311996483912114,0.0417290722360433
32,36,0.0121359981750721,6,0.153557300282924,0.31200623292926,0.0464943520511744
26,30,0.0121359981750721,6,0.153557300282924,0.312109079710843,0.0432422164364321
29,40,0.01,7,0.141421302107851,0.312192378215075,0.0423673587409717
25,38,0.01,7,0.141421302107851,0.312248439244241,0.0439341087194673
23,20,0.01,7,0.141421302107851,0.312390459255916,0.0400905684790367
31,39,0.0171180915103246,5,0.170675391793248,0.312499400814176,0.0395925006792875
38,25,0.0121359981750721,5,0.187151412763455,0.313202398077666,0.0430470479691922
39,35,0.0171180915103246,4,0.20426950427378,0.313472466140614,0.0393956348837804
29,32,0.0121359981750721,6,0.153557300282924,0.313492968290681,0.0375149635846559
35,24,0.01,6,0.175015414588383,0.313702633359147,0.0360490731211457
32,24,0.0121359981750721,6,0.153557300282924,0.313768017262848,0.0370145747885613
31,23,0.0171180915103246,5,0.170675391793248,0.31386738664239,0.0413392497867035
34,37,0.01,6,0.175015414588383,0.313989101758713,0.0418386256118718
25,21,0.0121359981750721,6,0.153557300282924,0.314973847703422,0.0375191346378657
39,33,0.01,6,0.175015414588383,0.314984567192865,0.0411290750729889
35,31,0.01,6,0.175015414588383,0.315140549183546,0.0370600460650503
27,38,0.01,7,0.141421302107851,0.31538681818195,0.0385977028714731
32,20,0.0171180915103246,5,0.170675391793248,0.316129653543739,0.0365487468169065
34,22,0.0121359981750721,5,0.187151412763455,0.316422009029622,0.0399848751275917
29,34,0.01,7,0.141421302107851,0.316439359215128,0.0378269930063259
24,20,0.0121359981750721,6,0.153557300282924,0.316519930367923,0.0390555089504762
30,31,0.0121359981750721,6,0.153557300282924,0.316670364253431,0.039160053481285
33,26,0.0121359981750721,6,0.153557300282924,0.316737471783808,0.0388263308365929
20,23,0.0171180915103246,5,0.170675391793248,0.316953080515697,0.0397260831104343
26,34,0.01,7,0.141421302107851,0.317037357212285,0.044470008542529
39,24,0.0121359981750721,5,0.187151412763455,0.317149664323273,0.040770608597029
33,20,0.0171180915103246,5,0.170675391793248,0.317267702764209,0.0395648442707514
28,39,0.01,7,0.141421302107851,0.317318344103388,0.0435678994834631
32,28,0.0171180915103246,5,0.170675391793248,0.317427588867258,0.0383764170712863
38,30,0.0171180915103246,4,0.20426950427378,0.317693687967923,0.0462777291000524
22,32,0.0121359981750721,6,0.153557300282924,0.317708225288478,0.0426296510141316
37,27,0.01,6,0.175015414588383,0.317792822364965,0.0349703918098169
38,24,0.0171180915103246,4,0.20426950427378,0.317851741353899,0.0387736381580031
25,20,0.0121359981750721,6,0.153557300282924,0.31798129380219,0.0402209259109141
37,24,0.0121359981750721,5,0.187151412763455,0.318015523093347,0.044041755362966
30,37,0.0121359981750721,6,0.153557300282924,0.318028204389673,0.0402143603638405
37,23,0.0121359981750721,5,0.187151412763455,0.318102782982278,0.0399938650909682
21,25,0.0121359981750721,6,0.153557300282924,0.318116907303346,0.0394719319636314
33,38,0.0121359981750721,6,0.153557300282924,0.318166327848683,0.0399165439325075
20,35,0.01,7,0.141421302107851,0.318231561565844,0.0435206630103934
26,35,0.0171180915103246,5,0.170675391793248,0.318242432534117,0.0443701386019499
34,21,0.01,6,0.175015414588383,0.318264059938116,0.0447678579357799
36,24,0.0121359981750721,5,0.187151412763455,0.318275610285165,0.0424091657400243
30,29,0.0335941124805318,4,0.20426950427378,0.318346259531571,0.0379481851587024
23,25,0.01,7,0.141421302107851,0.318457137240835,0.0491457016463054
29,24,0.0171180915103246,5,0.170675391793248,0.318953968490242,0.0399854869526609
34,28,0.0121359981750721,5,0.187151412763455,0.318995377186782,0.0391893087098579
40,30,0.01,6,0.175015414588383,0.319041101803778,0.0407302937515492
25,37,0.0121359981750721,6,0.153557300282924,0.319140707810174,0.0425772577285926
36,22,0.0171180915103246,4,0.20426950427378,0.319281379604203,0.0435740911742373
33,31,0.0171180915103246,5,0.170675391793248,0.319464902189583,0.038730877588957
33,25,0.0335941124805318,4,0.20426950427378,0.319619462641238,0.0381397923676151
27,28,0.0171180915103246,5,0.170675391793248,0.319680940267782,0.0365241854901426
20,34,0.01,7,0.141421302107851,0.319696022574445,0.038468999000802
33,33,0.0121359981750721,6,0.153557300282924,0.319881354159955,0.037405483817834
26,40,0.0171180915103246,5,0.170675391793248,0.319944912891387,0.0383652260900948
30,40,0.01,7,0.141421302107851,0.320239959732444,0.0376172539565701
24,39,0.0171180915103246,5,0.170675391793248,0.320256189875535,0.0376603547291259
26,39,0.01,7,0.141421302107851,0.320275506588837,0.0378520603967021
23,39,0.01,7,0.141421302107851,0.320392016191325,0.0394584417409143
32,25,0.01,7,0.141421302107851,0.3207457238449,0.0456940649717567
37,38,0.01,6,0.175015414588383,0.320756157722217,0.0392900844983425
23,38,0.0121359981750721,6,0.153557300282924,0.320839464406307,0.0443986652064562
22,33,0.0121359981750721,6,0.153557300282924,0.320851995911577,0.0451365644102304
27,21,0.01,7,0.141421302107851,0.321105809959175,0.04156165274237
39,31,0.0171180915103246,4,0.20426950427378,0.321129700277988,0.0393588085714574
27,27,0.0171180915103246,5,0.170675391793248,0.321308644187606,0.0454077371267836
25,27,0.0171180915103246,5,0.170675391793248,0.321359077330694,0.0396762503345281
35,27,0.0171180915103246,4,0.20426950427378,0.3213643454301,0.0382321094038951
31,29,0.0121359981750721,6,0.153557300282924,0.321560878496442,0.0373036233734559
30,30,0.0171180915103246,5,0.170675391793248,0.321946210975388,0.039015917883659
26,37,0.01,7,0.141421302107851,0.322034520929799,0.0431264918208694
24,22,0.0171180915103246,5,0.170675391793248,0.322067460074665,0.0424898610984794
28,36,0.0171180915103246,5,0.170675391793248,0.322258442814149,0.0468929448910281
23,30,0.0121359981750721,6,0.153557300282924,0.322316118818345,0.0429511635513795
31,30,0.01,7,0.141421302107851,0.322392497295087,0.0418193172774927
34,24,0.01,6,0.175015414588383,0.322444232469174,0.0380455212546987
31,27,0.01,7,0.141421302107851,0.322995215074919,0.0370210025665303
22,37,0.0171180915103246,5,0.170675391793248,0.323021911141182,0.0419769484486184
40,37,0.0171180915103246,4,0.20426950427378,0.323092510045465,0.0376864381017859
24,36,0.01,7,0.141421302107851,0.323337444147918,0.0370837673626685
28,28,0.0335941124805318,4,0.20426950427378,0.323534559678511,0.0383158673086732
28,38,0.01,7,0.141421302107851,0.323736090618512,0.0441061136126778
36,32,0.0171180915103246,4,0.20426950427378,0.323768120039812,0.0399761974490536
27,24,0.0171180915103246,5,0.170675391793248,0.323863494856718,0.0417431104366953
38,26,0.0121359981750721,5,0.187151412763455,0.32412245750175,0.0437667854634204
23,28,0.01,7,0.141421302107851,0.324142053232817,0.0381729886977033
28,30,0.0171180915103246,5,0.170675391793248,0.324148410545634,0.0454304705704562
29,36,0.01,7,0.141421302107851,0.324199300175734,0.03753127174272
32,21,0.01,7,0.141421302107851,0.324327494133161,0.0416488364375882
24,21,0.0121359981750721,6,0.153557300282924,0.324536222735631,0.0422501894990495
23,24,0.0171180915103246,5,0.170675391793248,0.324699091404443,0.0392830033440881
31,36,0.0121359981750721,6,0.153557300282924,0.324769118004542,0.0465117304868804
27,39,0.0171180915103246,5,0.170675391793248,0.324988568864603,0.0426579591884889
38,34,0.0121359981750721,5,0.187151412763455,0.325266441578262,0.0379191988458373
